asn,asn_name,asn_org,attacks,unique_ips,max_risk_score,risk_level,risk_reasons,tor_exit_ips,spamhaus_drop_hits,spamhaus_asndrop,bph_flag,bph_label,bph_confidence
AS15851,,,11,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS211291,Tulun-TeleCom-AS,Ashheulov Nikolaj Olegovich,11,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS262288,,,11,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS265816,,,11,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS266181,ASN266181,GOLDEN LINK,11,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS31257,,,11,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS3212,,,11,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS4618,,,11,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS55685,,,11,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS48753,AVAHOHST,mnt-md-alexhost-1,10,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS7545,TPG-INTERNET-AP,TPG Hostmaster,10,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS18182,,,10,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS18747,IFX18747,IFX Corporation,10,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS19281,QUAD9-AS-1,Quad9,10,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS199625,AS_NETCOM,lir-ge-netcom1-1-MNT,10,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS200814,,,10,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS211356,mytvalb,CEO,10,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS263236,263236,Itelsa,10,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS263767,,,10,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS264902,,,10,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS34369,AS-SHATELMOBILE,Mohammad Hasan Shanehsazzadeh,10,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS42489,,,10,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS45609,BHARTI-MOBILITY-AS-AP,Rashim Kapoor,10,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS50012,,,10,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS55577,,,10,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS57250,RU-NET-AS,MNT-RU-NET,10,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS9231,,,10,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS10834,,,9,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS16629,16629,CTC. CORP S.A. (TELEFONICA EMPRESAS),9,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS17506,,,9,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS24955,UBN-AS,"JSC ""Ufanet""",9,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS9845,,,9,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS136696,,,9,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS15774,TTK-RTL,"Limited Liability Company ""TTK-Svyaz""",9,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS206385,,,9,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS214961,,,9,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS263411,,,9,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS267618,ASN267618,I9-NETCEL TELECOMUNICACOES LTDA,9,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS269211,ASN269211,MUND NET TELECOMUNICAÇÕES LTDA ME,9,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS270814,,,9,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS270885,,,9,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS35586,VOM,Datsyshyn Valentin,9,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS44391,,,9,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS47165,,,9,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS53065,ASN53065,Opcao Telecom,9,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS8400,TELEKOM-AS,AS8400-MNT,9,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS9905,LINKNET-ID-AP,IRT-IDNIC-ID,9,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS1103,,,9,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS216151,NETSHOP-ISP,Stefano Sordini,9,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS262784,,,9,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS267296,,,9,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS270560,ASN270560,Fort line serviços de telecomunicações Ltda,9,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS328436,ORG-MCAN1-AFRINIC,Flashnet Technologies Limited,9,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS39486,HOSTROYALE,in-hostroyale-1-mnt,9,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS46606,,,9,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS52573,ASN52573,Une Telecom Ltda,9,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS52711,ASN52711,FASTNET TELECOM,9,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS52917,,,9,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS8342,RTCOMM-AS,AS8342-MNT,9,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS979,NETLAB-SDN,NetLab Global,9,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS57043,,,8,3,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS199058,SERVAONE,GRFL-MNT,8,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS268245,ASN268245,AMIGALINK COMUNICACOES LTDA - ME,8,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS55803,HOSTOPIA-AU,Hostopia Australia Web Pty Ltd,8,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS9141,AS9141,P4 Sp. z o.o.,8,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS9770,SPEEDONSTV-AS-KR-KR,AS Manager,8,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS12688,BAIKALTRANSTELECOM,GIS KTTK Sibir,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS132386,USMANISP-AS-AP,Usman Internet Service Provider Private Limited ad,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS138115,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS139220,CHINANET-Sichuan-Chuanxi-IDC,Chinanet Hostmaster,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS140006,IDNIC-RSKARIADI-AS-ID,IRT-RSKARIADI-ID,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS16285,ASN-UMN,Joint Stock Company TransTeleCom,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS19373,19373,Triara.com S.A. de C.V.,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS198757,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS199730,MSTELECOM-AS,Kirill Shmakov,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS209657,APELSIN-AS,MNT-APELSIN,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS212641,INCOM,IncomNet-NOC,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS21351,CANALPLUSTELECOM,CPLUSTELECOM-ADMIN-MNT,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS24685,DOMONET,NOC,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS262374,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS263077,ASN263077,RazaoInfo Internet Ltda,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS263631,ASN263631,Via Line,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS264069,ASN264069,CONECTTIVA TELECOM LTDA.,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS264732,264732,NETLATIN S.R.L.,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS266769,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS267328,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS267375,ASN267375,CAJU TELECOM SOLUCOES LTDA,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS267433,ASN267433,Knet Internet,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS268314,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS269044,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS269096,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS269348,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS270049,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS270385,ASN270385,CONECTA - PROVEDOR DE INTERNET LTDA.,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS270795,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS270949,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS272757,ASN272757,INSTATEL SERVICOS ELETRONICOS LTDA,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS272928,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS273067,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS27773,27773,MILLICOM CABLE EL SALVADOR S.A. DE C.V.,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS27881,27881,IPNEXT S.A.,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS29076,CITYTELECOM-AS,CITYTELECOM-RIPE-MNT,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS34296,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS34661,BREEZE-NETWORK,AS34661-MNT,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS34757,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS35807,AS-SKYNET-SPB,MNT-SKNT,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS36236,NETACTUATE,"NetActuate, Inc",8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS37230,ORG-SL76-AFRINIC,Austin Uwudia,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS37671,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS40995,SIBSET-NKZ-AS,Siberian Networks NOC,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS41557,TELEKABEL-AS,Ivana Denova,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS43274,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS44604,KVANT-TELECOM-AS,K-T-MNT,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS47418,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS47513,SKYLINE-UA-AS,FOP Zubenko Volodimir Oleksandrovich,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS48302,ATOMLINK-AS,Oleg Potylitsyn,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS48327,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS48438,CORBINA-AS,Corbina Telecom NOC,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS50553,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS51812,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS52413,52413,MADACOM SRL,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS52751,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS52774,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS53075,ASN53075,Holistica Provedor Internet Ltda,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS53240,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS5523,CREDO-TELECOM,CREDO-TELECOM Network Operations Center,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS57293,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS57334,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS60095,NN-AS,"JSC ""Ufanet""",8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS61583,,,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS61904,ASN61904,POLLYNET TELECOM EIRELI,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS61986,NETZAHID-AS,IFINFOCOM-MNT,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS64131,64131,GLOBALCONNECT SPA,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS8847,TTL-AS,ISP TTL,8,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS131627,,,7,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS14117,14117,Telefonica del Sur S.A.,7,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS19711,,,7,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS24608,WINDTRE-AS,WINDTRE s.p.a,7,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS265691,265691,WI-NET TELECOM S.A.C.,7,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS56400,,,7,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS9981,SAERONET-AS-KR-KR,AS Manager,7,2,20,low,repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS10429,ASN10429,TELEFÔNICA BRASIL S.A,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS13280,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS135967,BKNS-AS-VN,IRT-VNNIC-AP,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS149089,CLOUDFLY-VN,IRT-VNNIC-AP,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS150640,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS154408,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS15796,SALT-CH,Kieran Lismore,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS16039,KNET,AS16039-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS197015,DOMINION-AS,AANTIPOV-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS200590,asnls,AP99722-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS201147,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS201302,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS204144,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS20598,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS209393,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS21228,Vinasterisk-as,lir-ua-vinasterisk-1-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS214210,ELEMENT,LEVEL-MSK-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS215633,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS215765,RADIO-LINK-SMART,Oleksii Chernyk,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS22689,ASN22689,SERCOMTEL S/A TELECOMUNICACOES,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS25198,ZetServers,NETACTION-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS25437,ALCOM-AS,Alexander Osipenko,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS262311,ASN262311,IMBRANET TELECOM,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS262517,ASN262517,NIQTURBO PIMENTEL E MOREIRA LTDA,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS262770,ASN262770,Heliodora Online Ltda,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS262805,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS262893,ASN262893,P4 TELECOM LTDA,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS263194,263194,Advantun SRL,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS263393,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS263573,ASN263573,HYPER NET TELECOMUNICACOES LTDA ME,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS264562,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS264702,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS265083,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS265359,ASN265359,gotcha net internet provider,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS266346,ASN266346,G2G NETWORKS SERVICOS DE COMUNICACAO,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS266434,ASN266434,MASTER DATA TELECOMUNICACOES LTDA - ME,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS266812,266812,CONEXIONTOTAL S.A.,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS267824,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS268218,ASN268218,COPREL TELECOM LTDA,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS268227,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS268893,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS270291,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS270854,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS271071,ASN271071,NAVEGAI SERVICOS DE TELECOMUNICACOES E INFORMATICA,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS271158,ASN271158,Link Dedicado Fibra Optica Tv e Telefonia Ip LTDA,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS271587,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS273116,273116,TORRES SERGIO HERNAN (ITEQ INTERNET),7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS27887,27887,WIND Telecom S.A.,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS28114,28114,Alpha Tel S.A.,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS31149,ExpressNikopol-as,ExpressNikopol-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS31685,TIM-AS,Alexander V. Kubrack,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS3258,XTOM-JAPAN,xTom Japan Corporation,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS329058,ORG-ICL7-AFRINIC,Kabous Boshoff,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS35319,as35319,ALTAIR-MEGA-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS38095,SKB-QRIXNETSDM-AS-KR-KR,AS Manager,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS38750,TDS-AS-ID,IRT-TDS-ID,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS39399,FENIXVT-AS,Mr. Dmytro Sharaburiak,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS41722,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS41925,IZET-Chelyabinsk,FACTORIAL-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS44019,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS44482,ZURB-AS,Alexander Roshkovan,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS45536,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS45769,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS47235,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS47283,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS47361,SYSDESIGN-NET-AS,AS15497-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS48494,MKNET-AS,BUKO-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS48897,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS49811,UZLOVAYA-NET,MNT-UZLOVAYA,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS49863,LITE-TELECOM-AS,LITETELECOM-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS50512,BARNAUL-AS,Network Operation Center CJSC ER-Telecom Holding Barnaul branch,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS51200,DIDI-AS,DIDI-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS51519,Karabro,KARABRO-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS52300,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS52505,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS52651,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS52709,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS53066,ASN53066,VETORIALNET INF. E SERVIÇOS DE INTERNET LTDA,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS57354,SYSTEMA-AS,Khalbad Dmitry,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS57982,AMIK-AS,AMIK-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS59508,kl-net,kl-net-mnt,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS60182,OMEGATRANS,IPACCT-MNT,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS60860,ALTAIR-KIEV-AS,MNT-TVCOM,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS60936,SKANETDAG-AS,Chermen Mansurov,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS61053,VPSNET-AS,Jonas Savulionis,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS61923,ASN61923,SUNWAY TELECOM LTDA,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS7470,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS8636,,,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS9937,DELTANET-AS-AP,DELTA NETWORKS - network administrator,7,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS138590,,,6,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS206065,FDI,Technical Administration,6,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS210278,SKYIT-BB,it-sky-1-mnt,6,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS21499,GODADDY-SXB,GoDaddy LIR,6,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS267124,ASN267124,Paulino Perreira Dos Santos Eireli,6,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS269345,ASN269345,SPACY NET,6,2,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS1312,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS131414,LVSOFT-AS-VN,IRT-VNNIC-AP,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS133210,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS135765,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS137409,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS139201,CHINANET-Jiangxi-Jiujiang-IDC,Chinanet Hostmaster,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS140311,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS146966,CHINANET-YANGZHOUNORTH-IDC,China Telecom,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS147042,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS154177,LIGHT4-AS-AP,IRT-LIGHT4-HK,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS154321,CCSB-AS-AP,CORENET CLOUD SDN BHD administrator,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS17853,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS17924,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS18081,KCN,Japan Network Information Center,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS197574,EXPRESSHOST,ExpressHost NOC Team,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS203481,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS209,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS209101,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS209160,Miti2000,MNT-LIR-BG,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS213194,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS24961,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS25521,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS263966,ASN263966,WORLD WIFI TELECOMUNICAÇÕES LTDA - ME,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS266215,ASN266215,ServTEC Telecom,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS266360,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS268976,ASN268976,Weclix Telecom S/A,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS270798,ASN270798,Microchip.Net Fibra Optica,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS272085,272085,TELECOMUNICACIONES DEL FUTURO SAC,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS27323,SERVERSTADIUM,Wowrack.com,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS28453,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS29066,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS29182,RU-JSCIOT,IOT Network Operations,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
AS32329,,,6,1,20,low,repeated_attacks_ge_5,0,0,False,False,,
